"name","population","population_density","ntl_mean","n_pixels","n_non_na_pixels","prop_non_na_pixels","date","pct_change"
59153259,527,15454.5,6.85760688781738,2,2,1,"2022-07",3.21344097361686
59153261,647,898.2,3.63465142250061,11,11,1,"2022-07",2.51693430862109
59153262,874,13384.4,3.96421694755554,4,4,1,"2022-07",4.78962389852654
59153263,323,1615,4.23417997360229,4,4,1,"2022-07",4.79117337729024
59153264,460,5342.6,4.19819593429565,4,4,1,"2022-07",1.40163778942068
59153265,571,5381.7,4.13637447357178,5,5,1,"2022-07",1.78793494757369
59153266,822,3474.2,3.67918491363525,6,6,1,"2022-07",5.12038528741578
59153267,711,4107.5,3.9001407623291,6,6,1,"2022-07",4.07103846169246
59153268,462,4652.6,3.62537908554077,2,2,1,"2022-07",5.71999057513054
59153269,369,2997.6,3.47605228424072,5,5,1,"2022-07",3.02294729906766
59153270,484,5475.1,3.65605974197388,3,3,1,"2022-07",2.88551424521094
59153271,473,3430,3.55916357040405,4,4,1,"2022-07",0.659577802237863
59153272,472,5124.9,3.8269362449646,2,2,1,"2022-07",1.65907759749349
59153273,645,5718.1,4.35232830047607,4,4,1,"2022-07",1.40439767081349
59153274,738,6542.6,4.57299518585205,2,2,1,"2022-07",1.11490055957471
59153275,600,15384.6,9.22424602508545,4,4,1,"2022-07",5.9642910511368
59153276,651,6471.2,4.21593904495239,4,4,1,"2022-07",1.15981563589226
59153277,405,8019.8,4.23999977111816,1,1,1,"2022-07",-0.235299503102127
59153278,430,8464.6,4.47466135025024,2,2,1,"2022-07",-4.43394236714092
59153279,485,4894,4.50299453735352,6,6,1,"2022-07",-3.33227761220851
59153280,599,6776,3.70572519302368,4,4,1,"2022-07",1.40207207345924
59153281,598,7706.2,4.14459896087646,4,4,1,"2022-07",-1.23321919434863
59153282,616,4301.7,4.32072830200195,6,6,1,"2022-07",7.27702918286888
59153283,597,5899.2,4.34042549133301,6,6,1,"2022-07",5.58026722471786
59153284,560,7320.3,4.35360527038574,3,3,1,"2022-07",7.54779278510441
59153285,573,7629.8,4.15246057510376,4,4,1,"2022-07",5.51798176287373
59153286,419,6801.9,4.23959016799927,2,2,1,"2022-07",-2.8128856207517
59153287,738,6833.3,4.3000807762146,4,4,1,"2022-07",6.96276873913441
59153288,782,8584,3.96736550331116,3,3,1,"2022-07",2.56080009609945
59153289,646,7801.9,4.35754919052124,2,2,1,"2022-07",-4.75394241509488
59153290,731,8213.5,4.41041278839111,4,4,1,"2022-07",-1.94058765213216
59153291,658,6728,4.79782629013062,3,3,1,"2022-07",-4.20439184589629
59153292,719,7140,4.05531597137451,2,2,1,"2022-07",3.82060060227221
59153293,495,6111.1,4.25110769271851,2,2,1,"2022-07",0.17371256907069
59153294,677,6534.7,3.87707686424255,4,4,1,"2022-07",1.02602524712696
59153295,778,4079.7,4.45401000976562,6,6,1,"2022-07",-3.85661065468911
59153296,537,6540.8,4.95916795730591,4,4,1,"2022-07",-1.22445021641071
59153297,1004,11057.3,4.996901512146,4,4,1,"2022-07",-3.14370715101164
59153298,612,7149.5,5.02909374237061,5,5,1,"2022-07",-1.92564433870457
59153299,531,7651.3,4.93483686447144,4,4,1,"2022-07",-5.01797289134
59153300,513,7027.4,5.0171160697937,4,4,1,"2022-07",-6.7829953567161
59153301,434,7457,4.76777601242065,2,2,1,"2022-07",-5.71568237416449
59153302,525,9868.4,6.1542444229126,2,2,1,"2022-07",-14.635155242168
59153303,486,7726.6,5.47371578216553,2,2,1,"2022-07",-11.250626912678
59153304,666,8604.7,6.45094013214111,5,5,1,"2022-07",-3.29211088029713
59153305,747,7789.4,6.39794063568115,3,3,1,"2022-07",7.72903367428037
59153306,834,6256.6,6.62780332565308,3,3,1,"2022-07",6.4551463798272
59153307,412,5722.2,5.60709667205811,4,4,1,"2022-07",-0.168031754877284
59153308,706,7575.1,4.79994964599609,4,4,1,"2022-07",-7.49484598041619
59153370,846,35103.7,7.58470296859741,4,4,1,"2022-07",3.81120731795667
59153371,896,35983.9,7.35098600387573,3,3,1,"2022-07",2.59319737724147
59153372,972,31764.7,4.30756855010986,3,3,1,"2022-07",-1.68440715876858
59153373,1113,35110.4,4.33008909225464,2,2,1,"2022-07",-1.81381890117955
59153394,1299,22630.7,1.86777889728546,4,4,1,"2022-07",-4.27805314048931
59153400,884,18970,5.17447423934937,3,3,1,"2022-07",0.751425739678776
59153464,1675,25150.2,15.823525428772,4,4,1,"2022-07",-6.54131471688897
59153466,604,2335.7,13.270094871521,6,6,1,"2022-07",-8.21904001860568
59153467,932,54823.5,13.1234998703003,2,2,1,"2022-07",1.9530385827526
59153469,1063,31356.9,7.7454662322998,2,2,1,"2022-07",3.8163456249057
59153470,813,11001.4,11.753381729126,4,4,1,"2022-07",1.2097725219679
59153471,1318,41708.9,6.92005443572998,2,2,1,"2022-07",3.92173262585651
59153472,442,26626.5,10.0385217666626,2,2,1,"2022-07",2.65890100981883
59153473,474,27558.1,8.62131786346436,4,4,1,"2022-07",-0.738948060512449
59153474,915,56832.3,7.61180543899536,2,2,1,"2022-07",-2.68351522968122
59153476,700,26819.9,7.41939926147461,2,2,1,"2022-07",-5.70080852078897
59153477,360,44444.4,7.23284578323364,2,2,1,"2022-07",-3.64676006625897
59153479,996,29467.5,8.55012130737305,4,4,1,"2022-07",-13.4484734007213
59153480,626,70337.1,8.03999996185303,1,1,1,"2022-07",-11.3561165118777
59153481,828,55570.5,8.03999996185303,1,1,1,"2022-07",-11.3561165118777
59153482,605,62371.1,8.6057014465332,2,2,1,"2022-07",-13.9409911785943
59153483,752,9894.7,27.2422542572021,3,3,1,"2022-07",18.9977693938304
59153490,1162,11857.1,2.78720140457153,3,3,1,"2022-07",5.86315722843613
59153491,1025,18911.4,3.057053565979,2,2,1,"2022-07",11.1774303316531
59153492,314,2665.5,2.90098714828491,5,5,1,"2022-07",8.33038267507599
59153498,767,9044.8,5.66306114196777,4,4,1,"2022-07",-6.53748872670383
59153499,1128,68363.6,5.67151355743408,2,2,1,"2022-07",-1.66827906967523
59153500,401,11828.9,6.36981153488159,2,2,1,"2022-07",4.8381876540086
59153539,1199,7145.4,2.5834276676178,6,6,1,"2022-07",-8.44099817797612
59153540,583,5789.5,2.48286461830139,2,2,1,"2022-07",-11.4167231766061
59153552,950,3816.8,11.6616134643555,5,5,1,"2022-07",3.85534281274093
59153553,565,17879.7,10.1566734313965,2,2,1,"2022-07",6.16440841448663
59153562,387,7385.5,7.13176107406616,3,3,1,"2022-07",1.86630645231701
59153578,698,3221,17.7620944976807,8,8,1,"2022-07",10.1129809227193
59153579,450,27108.4,19.823657989502,4,4,1,"2022-07",18.9996946378895
59153580,924,22814.8,14.1407928466797,4,4,1,"2022-07",0.744962716533793
59153581,846,21804.1,12.3280000686646,2,2,1,"2022-07",-2.1632793124657
59153582,1078,29056.6,12.9371604919434,2,2,1,"2022-07",-4.22385653851192
59153583,1093,27601,13.2400007247925,1,1,1,"2022-07",-5.15758819045153
59153584,1876,19664.6,15.3728055953979,5,5,1,"2022-07",-10.0842364390234
59153585,730,5721,12.3044443130493,5,5,1,"2022-07",-0.533728994231414
59153586,1171,297.9,1.19942939281464,47,38,0.808510638297872,"2022-07",-13.3752099102159
59153587,753,49539.5,4.01388692855835,2,2,1,"2022-07",-10.671253020566
59153588,920,28048.8,4.1310658454895,4,4,1,"2022-07",-2.98557001740301
59153589,936,28536.6,4.10885763168335,3,3,1,"2022-07",-1.76673744210908
59153590,434,24659.1,4.23999977111816,1,1,1,"2022-07",-3.85487714684867
59153591,871,22623.4,3.16197824478149,4,4,1,"2022-07",-9.36342529392504
59153668,366,23018.9,9.09928131103516,3,3,1,"2022-07",-15.6259611284507
59153669,513,30000,9.07337284088135,2,2,1,"2022-07",-15.7503862867387
59153670,705,41964.3,9.33101463317871,2,2,1,"2022-07",-16.7357211222894
59153671,419,26687.9,9.51000022888184,1,1,1,"2022-07",-17.3761942678455
59153672,657,41062.5,9.51000022888184,1,1,1,"2022-07",-17.3761942678455
59153673,669,37374.3,9.50933361053467,2,2,1,"2022-07",-17.3738733046485
59153674,620,35838.2,9.51433753967285,2,2,1,"2022-07",-17.1482471215541
59153675,727,41073.4,9.34076023101807,4,4,1,"2022-07",-7.29123056837539
59153676,832,26838.7,7.40872716903687,2,2,1,"2022-07",-9.90830112975667
59153677,412,26753.2,6.04032850265503,2,2,1,"2022-07",1.94486947783979
59153678,604,34712.6,7.73431205749512,3,3,1,"2022-07",3.64196733328406
59153679,694,9612.2,10.4846496582031,4,4,1,"2022-07",1.20062351786031
59153680,758,29725.5,11.8624391555786,4,4,1,"2022-07",-9.07112575778245
59153681,966,40588.2,9.10605144500732,2,2,1,"2022-07",-15.484672835469
59153682,741,14087.5,16.4617214202881,4,4,1,"2022-07",1.42456748136762
59153683,1353,34080.6,16.3719234466553,3,3,1,"2022-07",-1.40028637052068
59153684,769,11308.8,14.7275342941284,4,4,1,"2022-07",0.550402170642135
59153685,507,32088.6,7.70020627975464,2,2,1,"2022-07",3.09681752438078
59153686,869,3564.4,8.0141487121582,6,6,1,"2022-07",0.844127432977551
59153687,617,8714.7,9.56259822845459,4,4,1,"2022-07",1.30170287419058
59153688,788,19650.9,9.90693092346191,2,2,1,"2022-07",0.296888607394488
59153689,829,2763.3,7.75255823135376,12,12,1,"2022-07",4.69998373309187
59153690,467,16738.4,7.25450134277344,4,4,1,"2022-07",10.2510691905574
59153691,498,6475.9,9.33199310302734,4,4,1,"2022-07",6.1822403919451
59153692,1393,18450.3,8.91902160644531,4,4,1,"2022-07",9.59587578995322
59153799,285,4734.2,3.57992339134216,3,3,1,"2022-07",3.24269373363549
59153800,422,4153.5,3.21156311035156,3,3,1,"2022-07",4.39794795134972
59153801,364,4385.5,4.18070220947266,4,4,1,"2022-07",2.47072024874702
59153805,707,5057.2,4.32787847518921,6,6,1,"2022-07",1.43724252929821
59153806,549,5371.8,4.4677472114563,5,5,1,"2022-07",8.51234396539564
59153807,410,7495.4,4.32999992370605,1,1,1,"2022-07",5.6097566932527
59153809,853,7096.5,4.36931467056274,5,5,1,"2022-07",0.124293276624255
59153810,329,2945.4,3.88640165328979,5,5,1,"2022-07",-5.36517608001831
59153812,472,1509.9,3.28411722183228,9,9,1,"2022-07",-6.71702947214177
59153814,365,5685.4,3.57733130455017,2,2,1,"2022-07",-9.87488428336905
59153815,692,7529.9,3.51341366767883,2,2,1,"2022-07",-7.86560078387547
59153816,408,6845.6,3.79833769798279,3,3,1,"2022-07",-2.26762371872337
59153818,788,5815.5,4.47099637985229,5,5,1,"2022-07",-7.77341219899768
59153821,435,6075.4,4.89133167266846,4,4,1,"2022-07",9.54019108595168
59153825,752,6499.6,4.4700608253479,3,3,1,"2022-07",-7.35576341043638
59153826,520,4985.6,4.45000791549683,3,3,1,"2022-07",-7.77275536159859
59153831,590,7642.5,5.23067951202393,4,4,1,"2022-07",-3.42022393205
59153832,3241,35113.8,5.5743465423584,2,2,1,"2022-07",-2.11405635295382
59153833,369,5332.4,7.85087871551514,5,5,1,"2022-07",3.81808360022219
59153834,3714,17036.7,8.49904155731201,8,8,1,"2022-07",0.597712593154507
59153835,307,17344.6,5.48000001907349,1,1,1,"2022-07",3.78787502495951
59153836,244,13555.6,5.36618041992188,3,3,1,"2022-07",0.497293759988991
59153838,367,13745.3,6.95005130767822,2,2,1,"2022-07",-0.126273302625232
59153839,1340,15296.8,6.59021091461182,5,5,1,"2022-07",-2.51258386894715
59153843,2110,42626.3,13.3283338546753,4,4,1,"2022-07",1.52824450749812
59153845,3009,7322.9,18.8430786132812,8,8,1,"2022-07",-13.5034121201867
59153846,2012,40977.6,12.9194326400757,4,4,1,"2022-07",-11.0598675044162
59153847,1328,26991.9,13.4967699050903,2,2,1,"2022-07",-9.03705982332925
59153849,839,24109.2,16.5380229949951,4,4,1,"2022-07",-3.11406068981803
59153851,374,23821.7,14.4583616256714,2,2,1,"2022-07",-14.3795818389973
59153852,1203,24303,14.3756265640259,2,2,1,"2022-07",-4.7834363671308
59153955,656,18375.4,4.32304286956787,3,3,1,"2022-07",-1.95748110107748
59153956,954,19875,5.33038330078125,4,4,1,"2022-07",0.749904082036002
59153986,1263,24195.4,5.50193643569946,4,4,1,"2022-07",-1.01169125117755
59153987,1333,15446.1,5.46914720535278,4,4,1,"2022-07",-6.45242798788242
59153988,1175,22169.8,4.74916887283325,2,2,1,"2022-07",-0.212934959706351
59153989,501,14073,5.44811296463013,4,4,1,"2022-07",2.27210964001155
59153990,704,19340.7,4.61512517929077,2,2,1,"2022-07",-0.229833989886598
59153991,1115,10136.4,5.35490846633911,3,3,1,"2022-07",1.71517359875151
59153994,612,22750.9,7.66584062576294,2,2,1,"2022-07",-5.50986212781409
59153995,197,2747.6,11.6808996200562,6,6,1,"2022-07",-12.0418778610975
59153996,797,61307.7,6.75,1,1,1,"2022-07",16.98440246643
59153997,949,7260.9,8.28903293609619,4,4,1,"2022-07",13.4081630256508
59154000,1668,4425.6,12.6341352462769,9,9,1,"2022-07",-2.75644678865046
59154001,4685,16438.6,14.6968202590942,8,8,1,"2022-07",-6.4732711684283
59154002,1248,36598.2,12.0100164413452,4,4,1,"2022-07",3.80178296127586
59154026,68,2000,17.2639656066895,2,2,1,"2022-07",-8.36524316246504
59154027,1499,17697.8,15.7184934616089,5,5,1,"2022-07",-3.23671389243547
59150307,632,2110.9,4.57102203369141,5,5,1,"2022-09",-17.1702285469781
59150308,501,4575.3,4.1397180557251,2,2,1,"2022-09",-28.5243935441235
59150309,745,6663.7,4.89559745788574,4,4,1,"2022-09",-15.1259180118054
59150310,536,4895,4.32000017166138,1,1,1,"2022-09",-22.3021543863229
59150311,532,6567.9,4.45070743560791,4,4,1,"2022-09",-12.118539006407
59150312,562,6445,4.45188188552856,2,2,1,"2022-09",-4.35139262697437
59150313,1088,6296.3,4.54913949966431,4,4,1,"2022-09",-4.24572345828151
59150328,556,2393.5,7.7179594039917,3,3,1,"2022-09",-1.95024447417602
59150329,959,3109.6,4.70653676986694,8,8,1,"2022-09",-16.627117228151
59150330,506,6462.3,3.57512521743774,4,4,1,"2022-09",-19.1331359976669
59150331,782,5068,3.57124948501587,4,4,1,"2022-09",-21.0841469864008
59150332,683,6103.7,3.53210973739624,4,4,1,"2022-09",-22.0101382795122
59150333,541,5426.3,3.73716473579407,4,4,1,"2022-09",-19.5733831842605
59150334,507,5767.9,3.58103179931641,4,4,1,"2022-09",-21.995583747134
59150335,618,6457.7,3.68941211700439,4,4,1,"2022-09",-18.833085917302
59150336,597,4396.2,3.60406923294067,6,6,1,"2022-09",-18.2095305620187
59150337,449,4586.3,3.64134001731873,3,3,1,"2022-09",-14.4973495269859
59150338,513,6812.7,3.70422577857971,3,3,1,"2022-09",-13.6918427532842
59150339,631,6498.5,3.68646836280823,3,3,1,"2022-09",-9.42171947588655
59150340,581,7326.6,3.94142746925354,4,4,1,"2022-09",-18.9707522046423
59150341,494,7635.2,5.08543062210083,3,3,1,"2022-09",-2.39654185594919
59150342,445,5548.6,4.30271911621094,6,6,1,"2022-09",-12.1299954611394
59150343,505,8305.9,5.55066585540771,3,3,1,"2022-09",14.9193265752873
59150344,490,8419.2,3.74853110313416,2,2,1,"2022-09",-2.35622248961672
59150345,632,7400.5,4.22760629653931,3,3,1,"2022-09",-15.86315978073
59150346,418,6066.8,4.34631443023682,4,4,1,"2022-09",-10.6164163926613
59150347,542,8262.2,4.66949415206909,4,4,1,"2022-09",-17.0337027741656
59150348,569,14515.3,5.3252100944519,2,2,1,"2022-09",-24.8782509410253
59150349,411,11480.4,5.26999998092651,1,1,1,"2022-09",-25.6699545565425
59150350,572,5607.8,6.61221122741699,4,4,1,"2022-09",-15.2521854622923
59150351,415,14664.3,5.90538167953491,2,2,1,"2022-09",-18.1237436246575
59150352,771,13743.3,6.78018045425415,2,2,1,"2022-09",-13.4977211362325
59150353,490,11807.2,5.5642876625061,2,2,1,"2022-09",-18.1023799820177
59150354,549,12767.4,5.40738821029663,2,2,1,"2022-09",-16.8889291166497
59150355,519,18872.7,5.65288066864014,4,4,1,"2022-09",-7.31534057592788
59150356,479,5622.1,4.67809438705444,4,4,1,"2022-09",-14.30751214614
59150357,924,10620.7,5.70894527435303,2,2,1,"2022-09",-3.47563548125548
59150358,545,6278.8,4.69587659835815,4,4,1,"2022-09",-14.5066649952236
59150359,496,11753.6,5.90259885787964,6,6,1,"2022-09",-0.54038666378809
59150360,642,7287.2,5.30722856521606,3,3,1,"2022-09",6.50936865481077
59150361,524,9323.8,4.9053807258606,2,2,1,"2022-09",-3.38759026190817
59150362,427,7625,5.51168298721313,2,2,1,"2022-09",11.6085325004208
59150363,480,4938.3,4.30642366409302,4,4,1,"2022-09",-6.22855905200478
59150364,493,8529.4,4.51530790328979,4,4,1,"2022-09",4.94762807705614
59150365,361,5348.1,4.26003742218018,4,4,1,"2022-09",3.72751381387386
59150366,636,5422,3.87676095962524,3,3,1,"2022-09",-8.84378705602295
59150367,1245,12266,4.07703971862793,5,5,1,"2022-09",-0.428625763335979
59150368,509,6869.1,3.99375128746033,4,4,1,"2022-09",-11.8426143708845
59150369,537,6929,4.17796325683594,3,3,1,"2022-09",-5.92416919129664
59150370,1317,11624,3.92205572128296,4,4,1,"2022-09",-14.6363683255006
59150371,535,7514,3.69121694564819,4,4,1,"2022-09",-19.8019416296889
59150372,709,7227.3,3.87334299087524,3,3,1,"2022-09",-20.425061819319
59150373,719,6129.6,3.60909485816956,6,6,1,"2022-09",-15.89849021487
59150375,474,6422.8,3.27123928070068,3,3,1,"2022-09",-9.9017819331843
59150376,465,6888.9,3.30560255050659,4,4,1,"2022-09",-10.1171555516832
59150377,503,7518.7,3.29114055633545,2,2,1,"2022-09",-3.55741630554951
59150378,862,14887.7,3.43999981880188,1,1,1,"2022-09",2.38094291989817
59150379,578,7234,3.18311309814453,4,4,1,"2022-09",-3.19376359587336
59150380,591,10404.9,3.05184507369995,2,2,1,"2022-09",-4.67046975932155
59150381,638,8775.8,3.08107542991638,2,2,1,"2022-09",-8.10016318431797
59150382,583,8740.6,3.49021005630493,4,4,1,"2022-09",-0.134200405848556
59150383,538,8485.8,3.36900305747986,4,4,1,"2022-09",-8.68209515785052
59150384,468,8055.1,3.8568389415741,2,2,1,"2022-09",4.05219219169002
59150385,512,7441.9,3.5416841506958,2,2,1,"2022-09",-10.4873875548612
59150386,586,5250.9,3.79659700393677,4,4,1,"2022-09",-0.609484667450504
59150387,482,7566.7,3.55249762535095,4,4,1,"2022-09",-17.5393692965477
59150388,787,2799.7,3.75232648849487,6,6,1,"2022-09",-12.6577177036521
59150389,702,6868.9,3.69661617279053,4,4,1,"2022-09",-25.1760769329663
59150390,601,5235.2,3.30179286003113,2,2,1,"2022-09",-26.1617402142221
59150391,516,7701.5,3.70358467102051,3,3,1,"2022-09",-23.1634235190175
59150392,503,3674.2,3.62615346908569,3,3,1,"2022-09",-21.5806733964792
59150393,596,7137.7,3.55999994277954,1,1,1,"2022-09",-23.6051489410122
59150394,617,7820,3.43335771560669,2,2,1,"2022-09",-17.6159485814863
59150395,748,9432.5,3.54247188568115,4,4,1,"2022-09",-17.6330030235557
59150396,660,5246.4,3.62262272834778,4,4,1,"2022-09",-25.4238912812241
59150397,456,7651,3.72638773918152,2,2,1,"2022-09",-26.9865465908203
59150398,492,7687.5,3.76254677772522,4,4,1,"2022-09",-26.1298742417451
59150399,478,7320.1,3.80090928077698,2,2,1,"2022-09",-24.3702784702179
59150400,711,7414,3.5719518661499,6,6,1,"2022-09",-23.1793185319855
59150401,623,6720.6,3.5564284324646,2,2,1,"2022-09",-24.8292894382947
59150402,702,4117.3,3.37581849098206,4,4,1,"2022-09",-21.1340608714192
59150403,649,6838.8,3.6045618057251,4,4,1,"2022-09",-19.4531652237955
59150404,537,9538.2,3.61781311035156,2,2,1,"2022-09",-27.0762253972139
59150405,473,7221.4,4.33787202835083,3,3,1,"2022-09",-13.7187791496956
59150406,739,6621.9,4.27973985671997,5,5,1,"2022-09",-14.2681972676863
59150407,767,7899.1,4.04158782958984,4,4,1,"2022-09",-16.9385883539525
59150408,753,9194.1,4.33592176437378,6,6,1,"2022-09",-17.640087273681
59150409,482,8087.2,4.18891716003418,4,4,1,"2022-09",-15.4792825626391
59150410,581,6693.5,4.02803611755371,2,2,1,"2022-09",-6.47040600332299
59150412,448,7593.2,3.50254344940186,4,4,1,"2022-09",-9.39850822733396
59150414,649,9140.8,3.25379824638367,4,4,1,"2022-09",-11.7988931737527
59150415,886,7540.4,3.53951811790466,4,4,1,"2022-09",-9.62932098183021
59150416,663,7424.4,3.168048620224,2,2,1,"2022-09",-11.8313663347101
59150417,484,6816.9,3.40074849128723,4,4,1,"2022-09",-16.6688399479955
59150419,447,4890.6,3.18531942367554,4,4,1,"2022-09",-6.70865832070664
59150420,556,6457.6,4.20645141601562,4,4,1,"2022-09",-7.86529668681105
59150421,642,6400.8,5.36691617965698,5,5,1,"2022-09",17.4649504241641
59150422,894,10275.9,4.04010057449341,2,2,1,"2022-09",5.80858531755808
59150423,468,3518.8,5.71520137786865,4,4,1,"2022-09",27.5514339264907
59150424,862,5727.6,4.04266119003296,4,4,1,"2022-09",14.7828993676437
59150425,388,4439.4,4.16304779052734,4,4,1,"2022-09",-12.0038695726629
59150426,634,2536,3.51353120803833,7,7,1,"2022-09",-6.13470196492161
59150427,568,5541.5,3.5058159828186,4,4,1,"2022-09",-20.1246741993243
59150428,589,3918.8,3.79837465286255,4,4,1,"2022-09",-19.3138684297796
59150429,562,5137.1,3.87497568130493,3,3,1,"2022-09",-19.2198400940288
