"geo_local_area","year","month","crime_count","date","prev_crime_count","pct_change"
"South Cambie",2013,9,16,9月 2013,16,0
"South Cambie",2013,11,24,11月 2013,16,50
"South Cambie",2014,1,37,1月 2014,24,54.1666666666667
"South Cambie",2014,3,24,3月 2014,37,-35.1351351351351
"South Cambie",2014,5,26,5月 2014,24,8.33333333333333
"South Cambie",2014,7,31,7月 2014,26,19.2307692307692
"South Cambie",2014,9,32,9月 2014,31,3.2258064516129
"South Cambie",2014,11,17,11月 2014,32,-46.875
"South Cambie",2015,1,25,1月 2015,17,47.0588235294118
"South Cambie",2015,3,21,3月 2015,25,-16
"South Cambie",2015,5,19,5月 2015,21,-9.52380952380952
"South Cambie",2015,7,22,7月 2015,19,15.7894736842105
"South Cambie",2015,9,17,9月 2015,22,-22.7272727272727
"South Cambie",2015,11,31,11月 2015,17,82.3529411764706
"South Cambie",2016,1,25,1月 2016,31,-19.3548387096774
"South Cambie",2016,3,21,3月 2016,25,-16
"South Cambie",2016,5,20,5月 2016,21,-4.76190476190476
"South Cambie",2016,7,21,7月 2016,20,5
"South Cambie",2016,9,26,9月 2016,21,23.8095238095238
"South Cambie",2016,11,14,11月 2016,26,-46.1538461538462
"South Cambie",2017,1,7,1月 2017,14,-50
"South Cambie",2017,3,16,3月 2017,7,128.571428571429
"South Cambie",2017,5,18,5月 2017,16,12.5
"South Cambie",2017,7,22,7月 2017,18,22.2222222222222
"South Cambie",2017,9,22,9月 2017,22,0
"South Cambie",2017,11,14,11月 2017,22,-36.3636363636364
"South Cambie",2018,1,19,1月 2018,14,35.7142857142857
"South Cambie",2018,3,17,3月 2018,19,-10.5263157894737
"South Cambie",2018,5,16,5月 2018,17,-5.88235294117647
"South Cambie",2018,7,20,7月 2018,16,25
"South Cambie",2018,9,15,9月 2018,20,-25
"South Cambie",2018,11,22,11月 2018,15,46.6666666666667
"South Cambie",2019,1,22,1月 2019,22,0
"South Cambie",2019,3,24,3月 2019,22,9.09090909090909
"South Cambie",2019,5,17,5月 2019,24,-29.1666666666667
"South Cambie",2019,7,20,7月 2019,17,17.6470588235294
"South Cambie",2019,9,22,9月 2019,20,10
"South Cambie",2019,11,25,11月 2019,22,13.6363636363636
"South Cambie",2020,1,24,1月 2020,25,-4
"South Cambie",2020,3,39,3月 2020,24,62.5
"South Cambie",2020,5,23,5月 2020,39,-41.025641025641
"South Cambie",2020,7,17,7月 2020,23,-26.0869565217391
"South Cambie",2020,9,21,9月 2020,17,23.5294117647059
"South Cambie",2020,11,36,11月 2020,21,71.4285714285714
"South Cambie",2021,1,17,1月 2021,36,-52.7777777777778
"South Cambie",2021,3,19,3月 2021,17,11.7647058823529
"South Cambie",2021,5,23,5月 2021,19,21.0526315789474
"South Cambie",2021,7,9,7月 2021,23,-60.8695652173913
"South Cambie",2021,9,21,9月 2021,9,133.333333333333
"South Cambie",2021,11,12,11月 2021,21,-42.8571428571429
"South Cambie",2022,1,5,1月 2022,12,-58.3333333333333
"South Cambie",2022,3,19,3月 2022,5,280
"South Cambie",2022,5,16,5月 2022,19,-15.7894736842105
"South Cambie",2022,7,22,7月 2022,16,37.5
"South Cambie",2022,9,15,9月 2022,22,-31.8181818181818
"South Cambie",2022,11,15,11月 2022,15,0
"South Cambie",2023,1,19,1月 2023,15,26.6666666666667
"South Cambie",2023,3,25,3月 2023,19,31.5789473684211
"South Cambie",2023,5,15,5月 2023,25,-40
"South Cambie",2023,7,13,7月 2023,15,-13.3333333333333
"South Cambie",2023,9,14,9月 2023,13,7.69230769230769
"South Cambie",2023,11,13,11月 2023,14,-7.14285714285714
"South Cambie",2024,1,15,1月 2024,13,15.3846153846154
"South Cambie",2024,3,25,3月 2024,15,66.6666666666667
"South Cambie",2024,5,16,5月 2024,25,-36
"South Cambie",2024,7,17,7月 2024,16,6.25
"South Cambie",2024,9,15,9月 2024,17,-11.7647058823529
"South Cambie",2024,11,8,11月 2024,15,-46.6666666666667
"South Cambie",2025,1,6,1月 2025,8,-25
"South Cambie",2025,3,7,3月 2025,6,16.6666666666667
"Strathcona",2003,1,138,1月 2003,NA,NA
"Strathcona",2003,3,132,3月 2003,138,-4.34782608695652
"Strathcona",2003,5,148,5月 2003,132,12.1212121212121
"Strathcona",2003,7,123,7月 2003,148,-16.8918918918919
"Strathcona",2003,9,154,9月 2003,123,25.2032520325203
"Strathcona",2003,11,165,11月 2003,154,7.14285714285714
"Strathcona",2004,1,128,1月 2004,165,-22.4242424242424
"Strathcona",2004,3,156,3月 2004,128,21.875
"Strathcona",2004,5,113,5月 2004,156,-27.5641025641026
"Strathcona",2004,7,136,7月 2004,113,20.353982300885
"Strathcona",2004,9,151,9月 2004,136,11.0294117647059
"Strathcona",2004,11,127,11月 2004,151,-15.8940397350993
"Strathcona",2005,1,149,1月 2005,127,17.3228346456693
"Strathcona",2005,3,121,3月 2005,149,-18.7919463087248
"Strathcona",2005,5,125,5月 2005,121,3.30578512396694
"Strathcona",2005,7,123,7月 2005,125,-1.6
"Strathcona",2005,9,125,9月 2005,123,1.6260162601626
"Strathcona",2005,11,130,11月 2005,125,4
"Strathcona",2006,1,101,1月 2006,130,-22.3076923076923
"Strathcona",2006,3,121,3月 2006,101,19.8019801980198
"Strathcona",2006,5,106,5月 2006,121,-12.396694214876
"Strathcona",2006,7,111,7月 2006,106,4.71698113207547
"Strathcona",2006,9,93,9月 2006,111,-16.2162162162162
"Strathcona",2006,11,82,11月 2006,93,-11.8279569892473
"Strathcona",2007,1,82,1月 2007,82,0
"Strathcona",2007,3,90,3月 2007,82,9.75609756097561
"Strathcona",2007,5,86,5月 2007,90,-4.44444444444444
"Strathcona",2007,7,101,7月 2007,86,17.4418604651163
"Strathcona",2007,9,81,9月 2007,101,-19.8019801980198
"Strathcona",2007,11,86,11月 2007,81,6.17283950617284
"Strathcona",2008,1,72,1月 2008,86,-16.2790697674419
"Strathcona",2008,3,91,3月 2008,72,26.3888888888889
"Strathcona",2008,5,90,5月 2008,91,-1.0989010989011
"Strathcona",2008,7,101,7月 2008,90,12.2222222222222
"Strathcona",2008,9,89,9月 2008,101,-11.8811881188119
"Strathcona",2008,11,95,11月 2008,89,6.74157303370786
"Strathcona",2009,1,95,1月 2009,95,0
"Strathcona",2009,3,71,3月 2009,95,-25.2631578947368
"Strathcona",2009,5,58,5月 2009,71,-18.3098591549296
"Strathcona",2009,7,82,7月 2009,58,41.3793103448276
"Strathcona",2009,9,70,9月 2009,82,-14.6341463414634
"Strathcona",2009,11,68,11月 2009,70,-2.85714285714286
"Strathcona",2010,1,70,1月 2010,68,2.94117647058824
"Strathcona",2010,3,62,3月 2010,70,-11.4285714285714
"Strathcona",2010,5,71,5月 2010,62,14.5161290322581
"Strathcona",2010,7,68,7月 2010,71,-4.22535211267606
"Strathcona",2010,9,73,9月 2010,68,7.35294117647059
"Strathcona",2010,11,56,11月 2010,73,-23.2876712328767
"Strathcona",2011,1,65,1月 2011,56,16.0714285714286
"Strathcona",2011,3,70,3月 2011,65,7.69230769230769
"Strathcona",2011,5,61,5月 2011,70,-12.8571428571429
"Strathcona",2011,7,64,7月 2011,61,4.91803278688525
"Strathcona",2011,9,87,9月 2011,64,35.9375
"Strathcona",2011,11,80,11月 2011,87,-8.04597701149425
"Strathcona",2012,1,78,1月 2012,80,-2.5
"Strathcona",2012,3,63,3月 2012,78,-19.2307692307692
"Strathcona",2012,5,72,5月 2012,63,14.2857142857143
"Strathcona",2012,7,71,7月 2012,72,-1.38888888888889
"Strathcona",2012,9,69,9月 2012,71,-2.8169014084507
"Strathcona",2012,11,105,11月 2012,69,52.1739130434783
"Strathcona",2013,1,75,1月 2013,105,-28.5714285714286
"Strathcona",2013,3,76,3月 2013,75,1.33333333333333
"Strathcona",2013,5,63,5月 2013,76,-17.1052631578947
"Strathcona",2013,7,76,7月 2013,63,20.6349206349206
"Strathcona",2013,9,70,9月 2013,76,-7.89473684210526
"Strathcona",2013,11,85,11月 2013,70,21.4285714285714
"Strathcona",2014,1,82,1月 2014,85,-3.52941176470588
"Strathcona",2014,3,77,3月 2014,82,-6.09756097560976
"Strathcona",2014,5,90,5月 2014,77,16.8831168831169
"Strathcona",2014,7,102,7月 2014,90,13.3333333333333
"Strathcona",2014,9,116,9月 2014,102,13.7254901960784
"Strathcona",2014,11,112,11月 2014,116,-3.44827586206897
"Strathcona",2015,1,91,1月 2015,112,-18.75
"Strathcona",2015,3,71,3月 2015,91,-21.978021978022
"Strathcona",2015,5,80,5月 2015,71,12.6760563380282
"Strathcona",2015,7,118,7月 2015,80,47.5
"Strathcona",2015,9,85,9月 2015,118,-27.9661016949153
"Strathcona",2015,11,115,11月 2015,85,35.2941176470588
"Strathcona",2016,1,132,1月 2016,115,14.7826086956522
"Strathcona",2016,3,126,3月 2016,132,-4.54545454545455
"Strathcona",2016,5,108,5月 2016,126,-14.2857142857143
"Strathcona",2016,7,123,7月 2016,108,13.8888888888889
"Strathcona",2016,9,115,9月 2016,123,-6.50406504065041
"Strathcona",2016,11,114,11月 2016,115,-0.869565217391304
"Strathcona",2017,1,78,1月 2017,114,-31.5789473684211
"Strathcona",2017,3,117,3月 2017,78,50
"Strathcona",2017,5,117,5月 2017,117,0
"Strathcona",2017,7,96,7月 2017,117,-17.9487179487179
"Strathcona",2017,9,99,9月 2017,96,3.125
"Strathcona",2017,11,152,11月 2017,99,53.5353535353535
"Strathcona",2018,1,149,1月 2018,152,-1.97368421052632
"Strathcona",2018,3,109,3月 2018,149,-26.8456375838926
"Strathcona",2018,5,88,5月 2018,109,-19.2660550458716
"Strathcona",2018,7,112,7月 2018,88,27.2727272727273
"Strathcona",2018,9,114,9月 2018,112,1.78571428571429
"Strathcona",2018,11,127,11月 2018,114,11.4035087719298
"Strathcona",2019,1,128,1月 2019,127,0.78740157480315
"Strathcona",2019,3,100,3月 2019,128,-21.875
"Strathcona",2019,5,90,5月 2019,100,-10
"Strathcona",2019,7,150,7月 2019,90,66.6666666666667
"Strathcona",2019,9,145,9月 2019,150,-3.33333333333333
"Strathcona",2019,11,131,11月 2019,145,-9.6551724137931
"Strathcona",2020,1,141,1月 2020,131,7.63358778625954
"Strathcona",2020,3,142,3月 2020,141,0.709219858156028
"Strathcona",2020,5,78,5月 2020,142,-45.0704225352113
"Strathcona",2020,7,131,7月 2020,78,67.9487179487179
"Strathcona",2020,9,111,9月 2020,131,-15.2671755725191
"Strathcona",2020,11,102,11月 2020,111,-8.10810810810811
"Strathcona",2021,1,114,1月 2021,102,11.7647058823529
"Strathcona",2021,3,80,3月 2021,114,-29.8245614035088
"Strathcona",2021,5,72,5月 2021,80,-10
"Strathcona",2021,7,65,7月 2021,72,-9.72222222222222
"Strathcona",2021,9,87,9月 2021,65,33.8461538461538
"Strathcona",2021,11,102,11月 2021,87,17.2413793103448
"Strathcona",2022,1,88,1月 2022,102,-13.7254901960784
"Strathcona",2022,3,102,3月 2022,88,15.9090909090909
"Strathcona",2022,5,91,5月 2022,102,-10.7843137254902
"Strathcona",2022,7,95,7月 2022,91,4.3956043956044
"Strathcona",2022,9,112,9月 2022,95,17.8947368421053
"Strathcona",2022,11,69,11月 2022,112,-38.3928571428571
"Strathcona",2023,1,98,1月 2023,69,42.0289855072464
"Strathcona",2023,3,119,3月 2023,98,21.4285714285714
"Strathcona",2023,5,83,5月 2023,119,-30.2521008403361
"Strathcona",2023,7,85,7月 2023,83,2.40963855421687
"Strathcona",2023,9,102,9月 2023,85,20
"Strathcona",2023,11,87,11月 2023,102,-14.7058823529412
"Strathcona",2024,1,77,1月 2024,87,-11.4942528735632
"Strathcona",2024,3,61,3月 2024,77,-20.7792207792208
"Strathcona",2024,5,89,5月 2024,61,45.9016393442623
"Strathcona",2024,7,82,7月 2024,89,-7.86516853932584
"Strathcona",2024,9,80,9月 2024,82,-2.4390243902439
"Strathcona",2024,11,61,11月 2024,80,-23.75
"Strathcona",2025,1,60,1月 2025,61,-1.63934426229508
"Strathcona",2025,3,38,3月 2025,60,-36.6666666666667
"Sunset",2003,1,113,1月 2003,NA,NA
"Sunset",2003,3,102,3月 2003,113,-9.73451327433628
"Sunset",2003,5,133,5月 2003,102,30.3921568627451
"Sunset",2003,7,93,7月 2003,133,-30.0751879699248
"Sunset",2003,9,90,9月 2003,93,-3.2258064516129
"Sunset",2003,11,131,11月 2003,90,45.5555555555556
"Sunset",2004,1,115,1月 2004,131,-12.2137404580153
"Sunset",2004,3,107,3月 2004,115,-6.95652173913043
"Sunset",2004,5,114,5月 2004,107,6.54205607476636
"Sunset",2004,7,85,7月 2004,114,-25.4385964912281
"Sunset",2004,9,108,9月 2004,85,27.0588235294118
"Sunset",2004,11,130,11月 2004,108,20.3703703703704
"Sunset",2005,1,122,1月 2005,130,-6.15384615384615
"Sunset",2005,3,126,3月 2005,122,3.27868852459016
"Sunset",2005,5,103,5月 2005,126,-18.2539682539683
"Sunset",2005,7,104,7月 2005,103,0.970873786407767
"Sunset",2005,9,90,9月 2005,104,-13.4615384615385
"Sunset",2005,11,119,11月 2005,90,32.2222222222222
"Sunset",2006,1,133,1月 2006,119,11.7647058823529
"Sunset",2006,3,140,3月 2006,133,5.26315789473684
"Sunset",2006,5,119,5月 2006,140,-15
"Sunset",2006,7,110,7月 2006,119,-7.56302521008403
"Sunset",2006,9,78,9月 2006,110,-29.0909090909091
"Sunset",2006,11,85,11月 2006,78,8.97435897435897
"Sunset",2007,1,100,1月 2007,85,17.6470588235294
"Sunset",2007,3,73,3月 2007,100,-27
"Sunset",2007,5,67,5月 2007,73,-8.21917808219178
"Sunset",2007,7,81,7月 2007,67,20.8955223880597
"Sunset",2007,9,97,9月 2007,81,19.7530864197531
"Sunset",2007,11,72,11月 2007,97,-25.7731958762887
"Sunset",2008,1,87,1月 2008,72,20.8333333333333
"Sunset",2008,3,73,3月 2008,87,-16.0919540229885
"Sunset",2008,5,51,5月 2008,73,-30.1369863013699
"Sunset",2008,7,67,7月 2008,51,31.3725490196078
"Sunset",2008,9,54,9月 2008,67,-19.4029850746269
"Sunset",2008,11,67,11月 2008,54,24.0740740740741
"Sunset",2009,1,55,1月 2009,67,-17.910447761194
"Sunset",2009,3,51,3月 2009,55,-7.27272727272727
"Sunset",2009,5,52,5月 2009,51,1.96078431372549
"Sunset",2009,7,46,7月 2009,52,-11.5384615384615
"Sunset",2009,9,60,9月 2009,46,30.4347826086957
"Sunset",2009,11,71,11月 2009,60,18.3333333333333
"Sunset",2010,1,75,1月 2010,71,5.63380281690141
"Sunset",2010,3,47,3月 2010,75,-37.3333333333333
"Sunset",2010,5,70,5月 2010,47,48.936170212766
"Sunset",2010,7,51,7月 2010,70,-27.1428571428571
"Sunset",2010,9,82,9月 2010,51,60.7843137254902
"Sunset",2010,11,55,11月 2010,82,-32.9268292682927
"Sunset",2011,1,50,1月 2011,55,-9.09090909090909
"Sunset",2011,3,35,3月 2011,50,-30
"Sunset",2011,5,38,5月 2011,35,8.57142857142857
"Sunset",2011,7,44,7月 2011,38,15.7894736842105
"Sunset",2011,9,41,9月 2011,44,-6.81818181818182
"Sunset",2011,11,29,11月 2011,41,-29.2682926829268
"Sunset",2012,1,34,1月 2012,29,17.2413793103448
"Sunset",2012,3,51,3月 2012,34,50
"Sunset",2012,5,36,5月 2012,51,-29.4117647058824
"Sunset",2012,7,42,7月 2012,36,16.6666666666667
"Sunset",2012,9,50,9月 2012,42,19.047619047619
"Sunset",2012,11,80,11月 2012,50,60
"Sunset",2013,1,55,1月 2013,80,-31.25
"Sunset",2013,3,57,3月 2013,55,3.63636363636364
"Sunset",2013,5,44,5月 2013,57,-22.8070175438597
"Sunset",2013,7,45,7月 2013,44,2.27272727272727
"Sunset",2013,9,33,9月 2013,45,-26.6666666666667
"Sunset",2013,11,49,11月 2013,33,48.4848484848485
"Sunset",2014,1,52,1月 2014,49,6.12244897959184
"Sunset",2014,3,61,3月 2014,52,17.3076923076923
"Sunset",2014,5,55,5月 2014,61,-9.83606557377049
"Sunset",2014,7,41,7月 2014,55,-25.4545454545455
"Sunset",2014,9,34,9月 2014,41,-17.0731707317073
"Sunset",2014,11,39,11月 2014,34,14.7058823529412
"Sunset",2015,1,29,1月 2015,39,-25.6410256410256
"Sunset",2015,3,48,3月 2015,29,65.5172413793103
"Sunset",2015,5,33,5月 2015,48,-31.25
"Sunset",2015,7,42,7月 2015,33,27.2727272727273
"Sunset",2015,9,45,9月 2015,42,7.14285714285714
"Sunset",2015,11,60,11月 2015,45,33.3333333333333
"Sunset",2016,1,53,1月 2016,60,-11.6666666666667
"Sunset",2016,3,64,3月 2016,53,20.7547169811321
"Sunset",2016,5,56,5月 2016,64,-12.5
"Sunset",2016,7,58,7月 2016,56,3.57142857142857
"Sunset",2016,9,44,9月 2016,58,-24.1379310344828
"Sunset",2016,11,36,11月 2016,44,-18.1818181818182
"Sunset",2017,1,43,1月 2017,36,19.4444444444444
"Sunset",2017,3,49,3月 2017,43,13.953488372093
"Sunset",2017,5,38,5月 2017,49,-22.4489795918367
"Sunset",2017,7,48,7月 2017,38,26.3157894736842
"Sunset",2017,9,51,9月 2017,48,6.25
"Sunset",2017,11,44,11月 2017,51,-13.7254901960784
"Sunset",2018,1,66,1月 2018,44,50
"Sunset",2018,3,58,3月 2018,66,-12.1212121212121
"Sunset",2018,5,68,5月 2018,58,17.2413793103448
"Sunset",2018,7,72,7月 2018,68,5.88235294117647
"Sunset",2018,9,43,9月 2018,72,-40.2777777777778
"Sunset",2018,11,51,11月 2018,43,18.6046511627907
"Sunset",2019,1,79,1月 2019,51,54.9019607843137
"Sunset",2019,3,48,3月 2019,79,-39.2405063291139
"Sunset",2019,5,56,5月 2019,48,16.6666666666667
"Sunset",2019,7,58,7月 2019,56,3.57142857142857
"Sunset",2019,9,61,9月 2019,58,5.17241379310345
"Sunset",2019,11,61,11月 2019,61,0
"Sunset",2020,1,101,1月 2020,61,65.5737704918033
"Sunset",2020,3,65,3月 2020,101,-35.6435643564356
"Sunset",2020,5,27,5月 2020,65,-58.4615384615385
"Sunset",2020,7,36,7月 2020,27,33.3333333333333
"Sunset",2020,9,46,9月 2020,36,27.7777777777778
"Sunset",2020,11,41,11月 2020,46,-10.8695652173913
"Sunset",2021,1,44,1月 2021,41,7.31707317073171
"Sunset",2021,3,42,3月 2021,44,-4.54545454545455
"Sunset",2021,5,55,5月 2021,42,30.952380952381
"Sunset",2021,7,39,7月 2021,55,-29.0909090909091
"Sunset",2021,9,49,9月 2021,39,25.6410256410256
"Sunset",2021,11,44,11月 2021,49,-10.2040816326531
"Sunset",2022,1,62,1月 2022,44,40.9090909090909
"Sunset",2022,3,96,3月 2022,62,54.8387096774194
"Sunset",2022,5,80,5月 2022,96,-16.6666666666667
"Sunset",2022,7,69,7月 2022,80,-13.75
"Sunset",2022,9,72,9月 2022,69,4.34782608695652
"Sunset",2022,11,65,11月 2022,72,-9.72222222222222
"Sunset",2023,1,93,1月 2023,65,43.0769230769231
"Sunset",2023,3,74,3月 2023,93,-20.4301075268817
"Sunset",2023,5,78,5月 2023,74,5.40540540540541
"Sunset",2023,7,54,7月 2023,78,-30.7692307692308
"Sunset",2023,9,45,9月 2023,54,-16.6666666666667
"Sunset",2023,11,52,11月 2023,45,15.5555555555556
"Sunset",2024,1,58,1月 2024,52,11.5384615384615
"Sunset",2024,3,70,3月 2024,58,20.6896551724138
"Sunset",2024,5,65,5月 2024,70,-7.14285714285714
"Sunset",2024,7,59,7月 2024,65,-9.23076923076923
"Sunset",2024,9,53,9月 2024,59,-10.1694915254237
"Sunset",2024,11,37,11月 2024,53,-30.188679245283
"Sunset",2025,1,50,1月 2025,37,35.1351351351351
"Sunset",2025,3,24,3月 2025,50,-52
"Victoria-Fraserview",2003,1,70,1月 2003,NA,NA
"Victoria-Fraserview",2003,3,71,3月 2003,70,1.42857142857143
"Victoria-Fraserview",2003,5,67,5月 2003,71,-5.63380281690141
"Victoria-Fraserview",2003,7,45,7月 2003,67,-32.8358208955224
"Victoria-Fraserview",2003,9,58,9月 2003,45,28.8888888888889
"Victoria-Fraserview",2003,11,81,11月 2003,58,39.6551724137931
"Victoria-Fraserview",2004,1,66,1月 2004,81,-18.5185185185185
"Victoria-Fraserview",2004,3,80,3月 2004,66,21.2121212121212
"Victoria-Fraserview",2004,5,91,5月 2004,80,13.75
"Victoria-Fraserview",2004,7,63,7月 2004,91,-30.7692307692308
"Victoria-Fraserview",2004,9,70,9月 2004,63,11.1111111111111
"Victoria-Fraserview",2004,11,93,11月 2004,70,32.8571428571429
"Victoria-Fraserview",2005,1,86,1月 2005,93,-7.52688172043011
"Victoria-Fraserview",2005,3,73,3月 2005,86,-15.1162790697674
"Victoria-Fraserview",2005,5,65,5月 2005,73,-10.958904109589
"Victoria-Fraserview",2005,7,63,7月 2005,65,-3.07692307692308
"Victoria-Fraserview",2005,9,86,9月 2005,63,36.5079365079365
"Victoria-Fraserview",2005,11,59,11月 2005,86,-31.3953488372093
"Victoria-Fraserview",2006,1,71,1月 2006,59,20.3389830508475
"Victoria-Fraserview",2006,3,75,3月 2006,71,5.63380281690141
"Victoria-Fraserview",2006,5,53,5月 2006,75,-29.3333333333333
"Victoria-Fraserview",2006,7,48,7月 2006,53,-9.43396226415094
"Victoria-Fraserview",2006,9,48,9月 2006,48,0
"Victoria-Fraserview",2006,11,57,11月 2006,48,18.75
"Victoria-Fraserview",2007,1,52,1月 2007,57,-8.7719298245614
"Victoria-Fraserview",2007,3,31,3月 2007,52,-40.3846153846154
"Victoria-Fraserview",2007,5,36,5月 2007,31,16.1290322580645
"Victoria-Fraserview",2007,7,36,7月 2007,36,0
"Victoria-Fraserview",2007,9,24,9月 2007,36,-33.3333333333333
"Victoria-Fraserview",2007,11,49,11月 2007,24,104.166666666667
"Victoria-Fraserview",2008,1,52,1月 2008,49,6.12244897959184
"Victoria-Fraserview",2008,3,47,3月 2008,52,-9.61538461538461
"Victoria-Fraserview",2008,5,32,5月 2008,47,-31.9148936170213
"Victoria-Fraserview",2008,7,36,7月 2008,32,12.5
"Victoria-Fraserview",2008,9,22,9月 2008,36,-38.8888888888889
"Victoria-Fraserview",2008,11,47,11月 2008,22,113.636363636364
"Victoria-Fraserview",2009,1,36,1月 2009,47,-23.4042553191489
"Victoria-Fraserview",2009,3,29,3月 2009,36,-19.4444444444444
"Victoria-Fraserview",2009,5,29,5月 2009,29,0
"Victoria-Fraserview",2009,7,39,7月 2009,29,34.4827586206897
"Victoria-Fraserview",2009,9,30,9月 2009,39,-23.0769230769231
"Victoria-Fraserview",2009,11,45,11月 2009,30,50
"Victoria-Fraserview",2010,1,39,1月 2010,45,-13.3333333333333
"Victoria-Fraserview",2010,3,35,3月 2010,39,-10.2564102564103
"Victoria-Fraserview",2010,5,20,5月 2010,35,-42.8571428571429
"Victoria-Fraserview",2010,7,36,7月 2010,20,80
"Victoria-Fraserview",2010,9,34,9月 2010,36,-5.55555555555556
"Victoria-Fraserview",2010,11,39,11月 2010,34,14.7058823529412
"Victoria-Fraserview",2011,1,68,1月 2011,39,74.3589743589744
"Victoria-Fraserview",2011,3,26,3月 2011,68,-61.7647058823529
"Victoria-Fraserview",2011,5,30,5月 2011,26,15.3846153846154
"Victoria-Fraserview",2011,7,31,7月 2011,30,3.33333333333333
"Victoria-Fraserview",2011,9,34,9月 2011,31,9.67741935483871
"Victoria-Fraserview",2011,11,45,11月 2011,34,32.3529411764706
"Victoria-Fraserview",2012,1,38,1月 2012,45,-15.5555555555556
"Victoria-Fraserview",2012,3,35,3月 2012,38,-7.89473684210526
"Victoria-Fraserview",2012,5,23,5月 2012,35,-34.2857142857143
"Victoria-Fraserview",2012,7,35,7月 2012,23,52.1739130434783
"Victoria-Fraserview",2012,9,23,9月 2012,35,-34.2857142857143
"Victoria-Fraserview",2012,11,27,11月 2012,23,17.3913043478261
"Victoria-Fraserview",2013,1,31,1月 2013,27,14.8148148148148
"Victoria-Fraserview",2013,3,34,3月 2013,31,9.67741935483871
"Victoria-Fraserview",2013,5,38,5月 2013,34,11.7647058823529
"Victoria-Fraserview",2013,7,16,7月 2013,38,-57.8947368421053
"Victoria-Fraserview",2013,9,24,9月 2013,16,50
"Victoria-Fraserview",2013,11,42,11月 2013,24,75
"Victoria-Fraserview",2014,1,34,1月 2014,42,-19.047619047619
"Victoria-Fraserview",2014,3,43,3月 2014,34,26.4705882352941
"Victoria-Fraserview",2014,5,40,5月 2014,43,-6.97674418604651
"Victoria-Fraserview",2014,7,26,7月 2014,40,-35
"Victoria-Fraserview",2014,9,27,9月 2014,26,3.84615384615385
"Victoria-Fraserview",2014,11,30,11月 2014,27,11.1111111111111
"Victoria-Fraserview",2015,1,39,1月 2015,30,30
"Victoria-Fraserview",2015,3,34,3月 2015,39,-12.8205128205128
"Victoria-Fraserview",2015,5,20,5月 2015,34,-41.1764705882353
"Victoria-Fraserview",2015,7,33,7月 2015,20,65
"Victoria-Fraserview",2015,9,28,9月 2015,33,-15.1515151515152
"Victoria-Fraserview",2015,11,48,11月 2015,28,71.4285714285714
"Victoria-Fraserview",2016,1,34,1月 2016,48,-29.1666666666667
"Victoria-Fraserview",2016,3,28,3月 2016,34,-17.6470588235294
"Victoria-Fraserview",2016,5,25,5月 2016,28,-10.7142857142857
"Victoria-Fraserview",2016,7,34,7月 2016,25,36
"Victoria-Fraserview",2016,9,30,9月 2016,34,-11.7647058823529
"Victoria-Fraserview",2016,11,40,11月 2016,30,33.3333333333333
"Victoria-Fraserview",2017,1,30,1月 2017,40,-25
"Victoria-Fraserview",2017,3,31,3月 2017,30,3.33333333333333
"Victoria-Fraserview",2017,5,34,5月 2017,31,9.67741935483871
"Victoria-Fraserview",2017,7,45,7月 2017,34,32.3529411764706
"Victoria-Fraserview",2017,9,39,9月 2017,45,-13.3333333333333
"Victoria-Fraserview",2017,11,43,11月 2017,39,10.2564102564103
"Victoria-Fraserview",2018,1,32,1月 2018,43,-25.5813953488372
"Victoria-Fraserview",2018,3,40,3月 2018,32,25
"Victoria-Fraserview",2018,5,32,5月 2018,40,-20
"Victoria-Fraserview",2018,7,32,7月 2018,32,0
"Victoria-Fraserview",2018,9,30,9月 2018,32,-6.25
"Victoria-Fraserview",2018,11,37,11月 2018,30,23.3333333333333
"Victoria-Fraserview",2019,1,39,1月 2019,37,5.40540540540541
"Victoria-Fraserview",2019,3,38,3月 2019,39,-2.56410256410256
"Victoria-Fraserview",2019,5,38,5月 2019,38,0
"Victoria-Fraserview",2019,7,39,7月 2019,38,2.63157894736842
"Victoria-Fraserview",2019,9,39,9月 2019,39,0
"Victoria-Fraserview",2019,11,32,11月 2019,39,-17.9487179487179
"Victoria-Fraserview",2020,1,50,1月 2020,32,56.25
"Victoria-Fraserview",2020,3,36,3月 2020,50,-28
"Victoria-Fraserview",2020,5,23,5月 2020,36,-36.1111111111111
"Victoria-Fraserview",2020,7,24,7月 2020,23,4.34782608695652
"Victoria-Fraserview",2020,9,25,9月 2020,24,4.16666666666667
"Victoria-Fraserview",2020,11,30,11月 2020,25,20
"Victoria-Fraserview",2021,1,26,1月 2021,30,-13.3333333333333
"Victoria-Fraserview",2021,3,22,3月 2021,26,-15.3846153846154
"Victoria-Fraserview",2021,5,30,5月 2021,22,36.3636363636364
"Victoria-Fraserview",2021,7,35,7月 2021,30,16.6666666666667
"Victoria-Fraserview",2021,9,21,9月 2021,35,-40
"Victoria-Fraserview",2021,11,24,11月 2021,21,14.2857142857143
"Victoria-Fraserview",2022,1,32,1月 2022,24,33.3333333333333
"Victoria-Fraserview",2022,3,34,3月 2022,32,6.25
"Victoria-Fraserview",2022,5,28,5月 2022,34,-17.6470588235294
"Victoria-Fraserview",2022,7,28,7月 2022,28,0
"Victoria-Fraserview",2022,9,36,9月 2022,28,28.5714285714286
